"Year","name","Country.Code","AverageAnnualTemperature","Lo 80","Hi 80","Lo 95","Hi 95","Continent"
2001,"Nicaragua","NIC",27.3242916666667,NA,NA,NA,NA,"Americas"
2002,"Nicaragua","NIC",27.52125,NA,NA,NA,NA,"Americas"
2003,"Nicaragua","NIC",27.823625,NA,NA,NA,NA,"Americas"
2004,"Nicaragua","NIC",27.7207916666667,NA,NA,NA,NA,"Americas"
2005,"Nicaragua","NIC",27.6119583333333,NA,NA,NA,NA,"Americas"
2006,"Nicaragua","NIC",27.8061666666667,NA,NA,NA,NA,"Americas"
2007,"Nicaragua","NIC",27.6172083333333,NA,NA,NA,NA,"Americas"
2008,"Nicaragua","NIC",27.1885833333333,NA,NA,NA,NA,"Americas"
2009,"Nicaragua","NIC",27.7262916666667,NA,NA,NA,NA,"Americas"
2010,"Nicaragua","NIC",27.4638333333333,NA,NA,NA,NA,"Americas"
2011,"Nicaragua","NIC",27.437,NA,NA,NA,NA,"Americas"
2012,"Nicaragua","NIC",27.4282916666667,NA,NA,NA,NA,"Americas"
1990,"Netherlands","NLD",10.6029131944444,NA,NA,NA,NA,"Europe"
1991,"Netherlands","NLD",9.31279861111111,NA,NA,NA,NA,"Europe"
1992,"Netherlands","NLD",10.3628819444444,NA,NA,NA,NA,"Europe"
1993,"Netherlands","NLD",9.43476388888889,NA,NA,NA,NA,"Europe"
1994,"Netherlands","NLD",10.4403993055556,NA,NA,NA,NA,"Europe"
1995,"Netherlands","NLD",10.1957430555556,NA,NA,NA,NA,"Europe"
1996,"Netherlands","NLD",8.28085416666667,NA,NA,NA,NA,"Europe"
1997,"Netherlands","NLD",9.99398958333333,NA,NA,NA,NA,"Europe"
1998,"Netherlands","NLD",10.1275902777778,NA,NA,NA,NA,"Europe"
1999,"Netherlands","NLD",10.7114444444444,NA,NA,NA,NA,"Europe"
2000,"Netherlands","NLD",10.7315,NA,NA,NA,NA,"Europe"
2001,"Netherlands","NLD",10.1956180555556,NA,NA,NA,NA,"Europe"
2002,"Netherlands","NLD",10.6075381944444,NA,NA,NA,NA,"Europe"
2003,"Netherlands","NLD",10.2679652777778,NA,NA,NA,NA,"Europe"
2004,"Netherlands","NLD",10.2237673611111,NA,NA,NA,NA,"Europe"
2005,"Netherlands","NLD",10.4328993055556,NA,NA,NA,NA,"Europe"
2006,"Netherlands","NLD",10.9196388888889,NA,NA,NA,NA,"Europe"
2007,"Netherlands","NLD",11.0046145833333,NA,NA,NA,NA,"Europe"
2008,"Netherlands","NLD",10.3940347222222,NA,NA,NA,NA,"Europe"
2009,"Netherlands","NLD",10.3023888888889,NA,NA,NA,NA,"Europe"
2010,"Netherlands","NLD",8.81043055555556,NA,NA,NA,NA,"Europe"
2011,"Netherlands","NLD",10.6950138888889,NA,NA,NA,NA,"Europe"
2012,"Netherlands","NLD",10.0461111111111,NA,NA,NA,NA,"Europe"
1990,"Norway","NOR",5.48302083333333,NA,NA,NA,NA,"Europe"
1991,"Norway","NOR",4.56964583333333,NA,NA,NA,NA,"Europe"
1992,"Norway","NOR",4.89810416666667,NA,NA,NA,NA,"Europe"
1993,"Norway","NOR",3.89539583333333,NA,NA,NA,NA,"Europe"
1994,"Norway","NOR",4.030375,NA,NA,NA,NA,"Europe"
1995,"Norway","NOR",4.18210416666667,NA,NA,NA,NA,"Europe"
1996,"Norway","NOR",3.36966666666667,NA,NA,NA,NA,"Europe"
1997,"Norway","NOR",4.85302083333333,NA,NA,NA,NA,"Europe"
1998,"Norway","NOR",4.2885,NA,NA,NA,NA,"Europe"
1999,"Norway","NOR",4.84022916666667,NA,NA,NA,NA,"Europe"
2000,"Norway","NOR",5.316125,NA,NA,NA,NA,"Europe"
2001,"Norway","NOR",3.97029166666667,NA,NA,NA,NA,"Europe"
2002,"Norway","NOR",5.0361875,NA,NA,NA,NA,"Europe"
2003,"Norway","NOR",5.0676875,NA,NA,NA,NA,"Europe"
2004,"Norway","NOR",4.9925625,NA,NA,NA,NA,"Europe"
2005,"Norway","NOR",5.08991666666667,NA,NA,NA,NA,"Europe"
2006,"Norway","NOR",5.63802083333333,NA,NA,NA,NA,"Europe"
2007,"Norway","NOR",5.01179166666667,NA,NA,NA,NA,"Europe"
2008,"Norway","NOR",5.3111875,NA,NA,NA,NA,"Europe"
2009,"Norway","NOR",4.78104166666667,NA,NA,NA,NA,"Europe"
2010,"Norway","NOR",2.77704166666667,NA,NA,NA,NA,"Europe"
2011,"Norway","NOR",5.27908333333333,NA,NA,NA,NA,"Europe"
2012,"Norway","NOR",4.16522916666667,NA,NA,NA,NA,"Europe"
1990,"Nepal","NPL",18.526880952381,NA,NA,NA,NA,"Asia"
1991,"Nepal","NPL",18.360369047619,NA,NA,NA,NA,"Asia"
1992,"Nepal","NPL",18.36275,NA,NA,NA,NA,"Asia"
1993,"Nepal","NPL",18.4919285714286,NA,NA,NA,NA,"Asia"
1994,"Nepal","NPL",18.6807619047619,NA,NA,NA,NA,"Asia"
1995,"Nepal","NPL",18.7226785714286,NA,NA,NA,NA,"Asia"
1996,"Nepal","NPL",18.75325,NA,NA,NA,NA,"Asia"
1997,"Nepal","NPL",17.985380952381,NA,NA,NA,NA,"Asia"
1998,"Nepal","NPL",18.8909880952381,NA,NA,NA,NA,"Asia"
1999,"Nepal","NPL",19.12575,NA,NA,NA,NA,"Asia"
2000,"Nepal","NPL",18.5148452380952,NA,NA,NA,NA,"Asia"
2001,"Nepal","NPL",18.817869047619,NA,NA,NA,NA,"Asia"
2002,"Nepal","NPL",18.8231071428571,NA,NA,NA,NA,"Asia"
2003,"Nepal","NPL",18.737119047619,NA,NA,NA,NA,"Asia"
2004,"Nepal","NPL",18.72975,NA,NA,NA,NA,"Asia"
2005,"Nepal","NPL",18.9413333333333,NA,NA,NA,NA,"Asia"
2006,"Nepal","NPL",19.282869047619,NA,NA,NA,NA,"Asia"
2007,"Nepal","NPL",18.9082857142857,NA,NA,NA,NA,"Asia"
2008,"Nepal","NPL",18.7026666666667,NA,NA,NA,NA,"Asia"
2009,"Nepal","NPL",19.32175,NA,NA,NA,NA,"Asia"
2010,"Nepal","NPL",19.4120952380952,NA,NA,NA,NA,"Asia"
2011,"Nepal","NPL",18.5467738095238,NA,NA,NA,NA,"Asia"
2012,"Nepal","NPL",18.667119047619,NA,NA,NA,NA,"Asia"
1990,"New Zealand","NZL",13.8786851851852,NA,NA,NA,NA,"Oceania"
1991,"New Zealand","NZL",13.1282962962963,NA,NA,NA,NA,"Oceania"
1992,"New Zealand","NZL",12.5137037037037,NA,NA,NA,NA,"Oceania"
1993,"New Zealand","NZL",12.6765833333333,NA,NA,NA,NA,"Oceania"
1994,"New Zealand","NZL",13.0934814814815,NA,NA,NA,NA,"Oceania"
1995,"New Zealand","NZL",13.4881018518519,NA,NA,NA,NA,"Oceania"
1996,"New Zealand","NZL",13.3398055555556,NA,NA,NA,NA,"Oceania"
1997,"New Zealand","NZL",13.050462962963,NA,NA,NA,NA,"Oceania"
1998,"New Zealand","NZL",14.3052685185185,NA,NA,NA,NA,"Oceania"
1999,"New Zealand","NZL",14.0601203703704,NA,NA,NA,NA,"Oceania"
2000,"New Zealand","NZL",13.6494444444444,NA,NA,NA,NA,"Oceania"
2001,"New Zealand","NZL",13.7507037037037,NA,NA,NA,NA,"Oceania"
2002,"New Zealand","NZL",13.4717592592593,NA,NA,NA,NA,"Oceania"
2003,"New Zealand","NZL",13.4687685185185,NA,NA,NA,NA,"Oceania"
2004,"New Zealand","NZL",12.9743611111111,NA,NA,NA,NA,"Oceania"
2005,"New Zealand","NZL",13.8808333333333,NA,NA,NA,NA,"Oceania"
2006,"New Zealand","NZL",13.2646851851852,NA,NA,NA,NA,"Oceania"
2007,"New Zealand","NZL",13.6506203703704,NA,NA,NA,NA,"Oceania"
2008,"New Zealand","NZL",13.707,NA,NA,NA,NA,"Oceania"
2009,"New Zealand","NZL",13.2132314814815,NA,NA,NA,NA,"Oceania"
2010,"New Zealand","NZL",13.8610092592593,NA,NA,NA,NA,"Oceania"
2011,"New Zealand","NZL",13.7664259259259,NA,NA,NA,NA,"Oceania"
2012,"New Zealand","NZL",13.189712962963,NA,NA,NA,NA,"Oceania"
1990,"Pakistan","PAK",24.6823446327684,NA,NA,NA,NA,"Asia"
1991,"Pakistan","PAK",24.2433262711864,NA,NA,NA,NA,"Asia"
1992,"Pakistan","PAK",24.1090762711864,NA,NA,NA,NA,"Asia"
1993,"Pakistan","PAK",24.8573008474576,NA,NA,NA,NA,"Asia"
1994,"Pakistan","PAK",24.5236327683616,NA,NA,NA,NA,"Asia"
1995,"Pakistan","PAK",24.4258771186441,NA,NA,NA,NA,"Asia"
1996,"Pakistan","PAK",24.3114420903955,NA,NA,NA,NA,"Asia"
1997,"Pakistan","PAK",23.7982782485876,NA,NA,NA,NA,"Asia"
1998,"Pakistan","PAK",24.8745225988701,NA,NA,NA,NA,"Asia"
1999,"Pakistan","PAK",25.2594053672316,NA,NA,NA,NA,"Asia"
2000,"Pakistan","PAK",25.1577259887006,NA,NA,NA,NA,"Asia"
2001,"Pakistan","PAK",25.1056652542373,NA,NA,NA,NA,"Asia"
2002,"Pakistan","PAK",25.4113629943503,NA,NA,NA,NA,"Asia"
2003,"Pakistan","PAK",24.6363827683616,NA,NA,NA,NA,"Asia"
2004,"Pakistan","PAK",25.4192598870057,NA,NA,NA,NA,"Asia"
2005,"Pakistan","PAK",24.4917655367232,NA,NA,NA,NA,"Asia"
2006,"Pakistan","PAK",24.8961906779661,NA,NA,NA,NA,"Asia"
2007,"Pakistan","PAK",24.9737697740113,NA,NA,NA,NA,"Asia"
2008,"Pakistan","PAK",24.788634180791,NA,NA,NA,NA,"Asia"
2009,"Pakistan","PAK",25.1719802259887,NA,NA,NA,NA,"Asia"
2010,"Pakistan","PAK",25.3295254237288,NA,NA,NA,NA,"Asia"
2011,"Pakistan","PAK",24.8944759887006,NA,NA,NA,NA,"Asia"
2012,"Pakistan","PAK",24.5908177966102,NA,NA,NA,NA,"Asia"
1990,"Panama","PAN",27.3755,NA,NA,NA,NA,"Americas"
1991,"Panama","PAN",27.5360833333333,NA,NA,NA,NA,"Americas"
1992,"Panama","PAN",27.5673333333333,NA,NA,NA,NA,"Americas"
1993,"Panama","PAN",27.3728333333333,NA,NA,NA,NA,"Americas"
1994,"Panama","PAN",27.5325833333333,NA,NA,NA,NA,"Americas"
1995,"Panama","PAN",27.4378333333333,NA,NA,NA,NA,"Americas"
1996,"Panama","PAN",27.146,NA,NA,NA,NA,"Americas"
1997,"Panama","PAN",27.8369166666667,NA,NA,NA,NA,"Americas"
1998,"Panama","PAN",27.9906666666667,NA,NA,NA,NA,"Americas"
1999,"Panama","PAN",26.8435833333333,NA,NA,NA,NA,"Americas"
2000,"Panama","PAN",27.1819166666667,NA,NA,NA,NA,"Americas"
2001,"Panama","PAN",27.0371666666667,NA,NA,NA,NA,"Americas"
2002,"Panama","PAN",27.6753333333333,NA,NA,NA,NA,"Americas"
2003,"Panama","PAN",27.7064166666667,NA,NA,NA,NA,"Americas"
2004,"Panama","PAN",27.5565833333333,NA,NA,NA,NA,"Americas"
2005,"Panama","PAN",27.52525,NA,NA,NA,NA,"Americas"
2006,"Panama","PAN",27.55975,NA,NA,NA,NA,"Americas"
2007,"Panama","PAN",27.5050833333333,NA,NA,NA,NA,"Americas"
2008,"Panama","PAN",27.2866666666667,NA,NA,NA,NA,"Americas"
2009,"Panama","PAN",27.7350833333333,NA,NA,NA,NA,"Americas"
2010,"Panama","PAN",27.4970833333333,NA,NA,NA,NA,"Americas"
2011,"Panama","PAN",27.1135833333333,NA,NA,NA,NA,"Americas"
2012,"Panama","PAN",27.501,NA,NA,NA,NA,"Americas"
1990,"Peru","PER",16.986553030303,NA,NA,NA,NA,"Americas"
1991,"Peru","PER",17.3240984848485,NA,NA,NA,NA,"Americas"
1992,"Peru","PER",17.7780189393939,NA,NA,NA,NA,"Americas"
1993,"Peru","PER",17.5158068181818,NA,NA,NA,NA,"Americas"
1994,"Peru","PER",17.3142007575758,NA,NA,NA,NA,"Americas"
1995,"Peru","PER",17.3306022727273,NA,NA,NA,NA,"Americas"
1996,"Peru","PER",16.6049621212121,NA,NA,NA,NA,"Americas"
1997,"Peru","PER",18.3366325757576,NA,NA,NA,NA,"Americas"
1998,"Peru","PER",18.1592651515152,NA,NA,NA,NA,"Americas"
1999,"Peru","PER",16.7328787878788,NA,NA,NA,NA,"Americas"
2000,"Peru","PER",17.0022310606061,NA,NA,NA,NA,"Americas"
2001,"Peru","PER",17.0041060606061,NA,NA,NA,NA,"Americas"
2002,"Peru","PER",17.4683560606061,NA,NA,NA,NA,"Americas"
2003,"Peru","PER",17.3045681818182,NA,NA,NA,NA,"Americas"
2004,"Peru","PER",17.2708825757576,NA,NA,NA,NA,"Americas"
2005,"Peru","PER",17.093,NA,NA,NA,NA,"Americas"
2006,"Peru","PER",17.5141818181818,NA,NA,NA,NA,"Americas"
2007,"Peru","PER",16.8969621212121,NA,NA,NA,NA,"Americas"
2008,"Peru","PER",17.1560037878788,NA,NA,NA,NA,"Americas"
2009,"Peru","PER",17.3766325757576,NA,NA,NA,NA,"Americas"
2010,"Peru","PER",17.196821969697,NA,NA,NA,NA,"Americas"
2011,"Peru","PER",17.0667083333333,NA,NA,NA,NA,"Americas"
2012,"Peru","PER",17.4996439393939,NA,NA,NA,NA,"Americas"
1990,"Philippines","PHL",26.988491025641,NA,NA,NA,NA,"Asia"
1991,"Philippines","PHL",26.8424397435897,NA,NA,NA,NA,"Asia"
1992,"Philippines","PHL",26.9317730769231,NA,NA,NA,NA,"Asia"
1993,"Philippines","PHL",26.9319717948718,NA,NA,NA,NA,"Asia"
1994,"Philippines","PHL",26.9249038461538,NA,NA,NA,NA,"Asia"
1995,"Philippines","PHL",26.8936166666667,NA,NA,NA,NA,"Asia"
1996,"Philippines","PHL",26.9697384615385,NA,NA,NA,NA,"Asia"
1997,"Philippines","PHL",27.057908974359,NA,NA,NA,NA,"Asia"
1998,"Philippines","PHL",27.8482115384615,NA,NA,NA,NA,"Asia"
1999,"Philippines","PHL",27.0363217948718,NA,NA,NA,NA,"Asia"
2000,"Philippines","PHL",27.0856897435897,NA,NA,NA,NA,"Asia"
2001,"Philippines","PHL",27.207941025641,NA,NA,NA,NA,"Asia"
2002,"Philippines","PHL",27.1600294871795,NA,NA,NA,NA,"Asia"
2003,"Philippines","PHL",27.1146282051282,NA,NA,NA,NA,"Asia"
2004,"Philippines","PHL",27.1616974358974,NA,NA,NA,NA,"Asia"
2005,"Philippines","PHL",27.2108807692308,NA,NA,NA,NA,"Asia"
2006,"Philippines","PHL",27.2662012820513,NA,NA,NA,NA,"Asia"
2007,"Philippines","PHL",27.2560987179487,NA,NA,NA,NA,"Asia"
2008,"Philippines","PHL",26.9701948717949,NA,NA,NA,NA,"Asia"
2009,"Philippines","PHL",27.0426858974359,NA,NA,NA,NA,"Asia"
2010,"Philippines","PHL",27.4606961538462,NA,NA,NA,NA,"Asia"
2011,"Philippines","PHL",26.8528397435897,NA,NA,NA,NA,"Asia"
2012,"Philippines","PHL",27.2757153846154,NA,NA,NA,NA,"Asia"
1990,"Poland","POL",9.36161842105263,NA,NA,NA,NA,"Europe"
1991,"Poland","POL",8.05892324561404,NA,NA,NA,NA,"Europe"
1992,"Poland","POL",9.0569298245614,NA,NA,NA,NA,"Europe"
1993,"Poland","POL",8.07904605263158,NA,NA,NA,NA,"Europe"
1994,"Poland","POL",9.19579166666667,NA,NA,NA,NA,"Europe"
1995,"Poland","POL",8.43773464912281,NA,NA,NA,NA,"Europe"
1996,"Poland","POL",6.93160087719298,NA,NA,NA,NA,"Europe"
1997,"Poland","POL",8.16564035087719,NA,NA,NA,NA,"Europe"
1998,"Poland","POL",8.58983114035088,NA,NA,NA,NA,"Europe"
1999,"Poland","POL",9.21408114035088,NA,NA,NA,NA,"Europe"
2000,"Poland","POL",9.8723048245614,NA,NA,NA,NA,"Europe"
2001,"Poland","POL",8.47818859649123,NA,NA,NA,NA,"Europe"
2002,"Poland","POL",9.36182236842105,NA,NA,NA,NA,"Europe"
2003,"Poland","POL",8.62326973684211,NA,NA,NA,NA,"Europe"
2004,"Poland","POL",8.60840131578947,NA,NA,NA,NA,"Europe"
2005,"Poland","POL",8.59949122807017,NA,NA,NA,NA,"Europe"
2006,"Poland","POL",9.01846929824561,NA,NA,NA,NA,"Europe"
2007,"Poland","POL",9.6041951754386,NA,NA,NA,NA,"Europe"
2008,"Poland","POL",9.6774298245614,NA,NA,NA,NA,"Europe"
2009,"Poland","POL",8.86966228070176,NA,NA,NA,NA,"Europe"
2010,"Poland","POL",7.74733771929825,NA,NA,NA,NA,"Europe"
2011,"Poland","POL",9.16706798245614,NA,NA,NA,NA,"Europe"
2012,"Poland","POL",8.76611622807017,NA,NA,NA,NA,"Europe"
1990,"Portugal","PRT",15.8415119047619,NA,NA,NA,NA,"Europe"
1991,"Portugal","PRT",15.3302023809524,NA,NA,NA,NA,"Europe"
1992,"Portugal","PRT",15.1603571428571,NA,NA,NA,NA,"Europe"
1993,"Portugal","PRT",14.6440595238095,NA,NA,NA,NA,"Europe"
1994,"Portugal","PRT",15.3330833333333,NA,NA,NA,NA,"Europe"
1995,"Portugal","PRT",16.4781428571429,NA,NA,NA,NA,"Europe"
1996,"Portugal","PRT",15.3626785714286,NA,NA,NA,NA,"Europe"
1997,"Portugal","PRT",16.4159642857143,NA,NA,NA,NA,"Europe"
1998,"Portugal","PRT",15.6902023809524,NA,NA,NA,NA,"Europe"
1999,"Portugal","PRT",15.3650238095238,NA,NA,NA,NA,"Europe"
2000,"Portugal","PRT",15.4604523809524,NA,NA,NA,NA,"Europe"
2001,"Portugal","PRT",15.4243095238095,NA,NA,NA,NA,"Europe"
2002,"Portugal","PRT",15.4985714285714,NA,NA,NA,NA,"Europe"
2003,"Portugal","PRT",15.8994404761905,NA,NA,NA,NA,"Europe"
2004,"Portugal","PRT",15.5284880952381,NA,NA,NA,NA,"Europe"
2005,"Portugal","PRT",15.6617142857143,NA,NA,NA,NA,"Europe"
2006,"Portugal","PRT",16.0796428571429,NA,NA,NA,NA,"Europe"
2007,"Portugal","PRT",15.3229047619048,NA,NA,NA,NA,"Europe"
2008,"Portugal","PRT",15.3599880952381,NA,NA,NA,NA,"Europe"
2009,"Portugal","PRT",16.0209404761905,NA,NA,NA,NA,"Europe"
2010,"Portugal","PRT",15.7540833333333,NA,NA,NA,NA,"Europe"
2011,"Portugal","PRT",16.0840476190476,NA,NA,NA,NA,"Europe"
2012,"Portugal","PRT",15.3870119047619,NA,NA,NA,NA,"Europe"
1990,"Paraguay","PRY",23.0589166666667,NA,NA,NA,NA,"Americas"
1991,"Paraguay","PRY",23.55465,NA,NA,NA,NA,"Americas"
1992,"Paraguay","PRY",22.6478333333333,NA,NA,NA,NA,"Americas"
1993,"Paraguay","PRY",23.13285,NA,NA,NA,NA,"Americas"
1994,"Paraguay","PRY",23.9719166666667,NA,NA,NA,NA,"Americas"
1995,"Paraguay","PRY",23.4305333333333,NA,NA,NA,NA,"Americas"
1996,"Paraguay","PRY",22.8443666666667,NA,NA,NA,NA,"Americas"
1997,"Paraguay","PRY",23.9363333333333,NA,NA,NA,NA,"Americas"
1998,"Paraguay","PRY",22.9632833333333,NA,NA,NA,NA,"Americas"
1999,"Paraguay","PRY",23.4068333333333,NA,NA,NA,NA,"Americas"
2000,"Paraguay","PRY",23.3202666666667,NA,NA,NA,NA,"Americas"
2001,"Paraguay","PRY",23.9373333333333,NA,NA,NA,NA,"Americas"
2002,"Paraguay","PRY",24.2943333333333,NA,NA,NA,NA,"Americas"
2003,"Paraguay","PRY",23.8548166666667,NA,NA,NA,NA,"Americas"
2004,"Paraguay","PRY",23.3375166666667,NA,NA,NA,NA,"Americas"
2005,"Paraguay","PRY",23.5090166666667,NA,NA,NA,NA,"Americas"
2006,"Paraguay","PRY",24.0713833333333,NA,NA,NA,NA,"Americas"
2007,"Paraguay","PRY",23.2956333333333,NA,NA,NA,NA,"Americas"
2008,"Paraguay","PRY",23.4769333333333,NA,NA,NA,NA,"Americas"
2009,"Paraguay","PRY",23.6228166666667,NA,NA,NA,NA,"Americas"
2010,"Paraguay","PRY",23.22975,NA,NA,NA,NA,"Americas"
2011,"Paraguay","PRY",23.5481666666667,NA,NA,NA,NA,"Americas"
2012,"Paraguay","PRY",24.11685,NA,NA,NA,NA,"Americas"
1990,"Romania","ROU",10.43575,NA,NA,NA,NA,"Europe"
1991,"Romania","ROU",8.88883,NA,NA,NA,NA,"Europe"
1992,"Romania","ROU",9.71332666666667,NA,NA,NA,NA,"Europe"
1993,"Romania","ROU",8.98245666666667,NA,NA,NA,NA,"Europe"
1994,"Romania","ROU",10.75146,NA,NA,NA,NA,"Europe"
1995,"Romania","ROU",9.28844,NA,NA,NA,NA,"Europe"
1996,"Romania","ROU",8.73979666666667,NA,NA,NA,NA,"Europe"
1997,"Romania","ROU",8.65618666666667,NA,NA,NA,NA,"Europe"
1998,"Romania","ROU",9.32189666666667,NA,NA,NA,NA,"Europe"
1999,"Romania","ROU",10.26961,NA,NA,NA,NA,"Europe"
2000,"Romania","ROU",10.6271666666667,NA,NA,NA,NA,"Europe"
2001,"Romania","ROU",9.766,NA,NA,NA,NA,"Europe"
2002,"Romania","ROU",10.523,NA,NA,NA,NA,"Europe"
2003,"Romania","ROU",9.46113,NA,NA,NA,NA,"Europe"
2004,"Romania","ROU",9.7026,NA,NA,NA,NA,"Europe"
2005,"Romania","ROU",9.31731666666667,NA,NA,NA,NA,"Europe"
2006,"Romania","ROU",9.60477333333333,NA,NA,NA,NA,"Europe"
2007,"Romania","ROU",11.04206,NA,NA,NA,NA,"Europe"
2008,"Romania","ROU",10.62278,NA,NA,NA,NA,"Europe"
2009,"Romania","ROU",10.6248833333333,NA,NA,NA,NA,"Europe"
2010,"Romania","ROU",9.99261,NA,NA,NA,NA,"Europe"
2011,"Romania","ROU",9.72505,NA,NA,NA,NA,"Europe"
2012,"Romania","ROU",10.4406633333333,NA,NA,NA,NA,"Europe"
1990,"Sudan","SDN",28.8818833333333,NA,NA,NA,NA,"Africa"
1991,"Sudan","SDN",28.458175,NA,NA,NA,NA,"Africa"
1992,"Sudan","SDN",27.8227916666667,NA,NA,NA,NA,"Africa"
1993,"Sudan","SDN",28.4279333333333,NA,NA,NA,NA,"Africa"
1994,"Sudan","SDN",28.0037833333333,NA,NA,NA,NA,"Africa"
1995,"Sudan","SDN",28.2920416666667,NA,NA,NA,NA,"Africa"
1996,"Sudan","SDN",28.4923166666667,NA,NA,NA,NA,"Africa"
1997,"Sudan","SDN",28.6121916666667,NA,NA,NA,NA,"Africa"
1998,"Sudan","SDN",28.7028333333333,NA,NA,NA,NA,"Africa"
1999,"Sudan","SDN",28.553475,NA,NA,NA,NA,"Africa"
2000,"Sudan","SDN",28.530925,NA,NA,NA,NA,"Africa"
2001,"Sudan","SDN",28.7160333333333,NA,NA,NA,NA,"Africa"
2002,"Sudan","SDN",29.0300666666667,NA,NA,NA,NA,"Africa"
2003,"Sudan","SDN",28.8233083333333,NA,NA,NA,NA,"Africa"
2004,"Sudan","SDN",28.854475,NA,NA,NA,NA,"Africa"
2005,"Sudan","SDN",29.1026833333333,NA,NA,NA,NA,"Africa"
2006,"Sudan","SDN",28.6167416666667,NA,NA,NA,NA,"Africa"
2007,"Sudan","SDN",28.57485,NA,NA,NA,NA,"Africa"
2008,"Sudan","SDN",28.7721916666667,NA,NA,NA,NA,"Africa"
2009,"Sudan","SDN",29.47495,NA,NA,NA,NA,"Africa"
2010,"Sudan","SDN",29.3804833333333,NA,NA,NA,NA,"Africa"
2011,"Sudan","SDN",28.91,NA,NA,NA,NA,"Africa"
2012,"Sudan","SDN",28.824725,NA,NA,NA,NA,"Africa"
1990,"Senegal","SEN",26.5115729166667,NA,NA,NA,NA,"Africa"
1991,"Senegal","SEN",26.3908958333333,NA,NA,NA,NA,"Africa"
1992,"Senegal","SEN",26.47553125,NA,NA,NA,NA,"Africa"
1993,"Senegal","SEN",26.4865833333333,NA,NA,NA,NA,"Africa"
1994,"Senegal","SEN",26.3177291666667,NA,NA,NA,NA,"Africa"
1995,"Senegal","SEN",26.6359791666667,NA,NA,NA,NA,"Africa"
1996,"Senegal","SEN",26.814,NA,NA,NA,NA,"Africa"
1997,"Senegal","SEN",27.0882291666667,NA,NA,NA,NA,"Africa"
1998,"Senegal","SEN",27.341,NA,NA,NA,NA,"Africa"
1999,"Senegal","SEN",26.2634791666667,NA,NA,NA,NA,"Africa"
2000,"Senegal","SEN",26.5612708333333,NA,NA,NA,NA,"Africa"
2001,"Senegal","SEN",27.092125,NA,NA,NA,NA,"Africa"
2002,"Senegal","SEN",26.8645208333333,NA,NA,NA,NA,"Africa"
2003,"Senegal","SEN",26.6438645833333,NA,NA,NA,NA,"Africa"
2004,"Senegal","SEN",26.7800104166667,NA,NA,NA,NA,"Africa"
2005,"Senegal","SEN",27.0964791666667,NA,NA,NA,NA,"Africa"
2006,"Senegal","SEN",26.65725,NA,NA,NA,NA,"Africa"
2007,"Senegal","SEN",26.7463958333333,NA,NA,NA,NA,"Africa"
2008,"Senegal","SEN",26.8520104166667,NA,NA,NA,NA,"Africa"
2009,"Senegal","SEN",26.3769583333333,NA,NA,NA,NA,"Africa"
2010,"Senegal","SEN",27.3878645833333,NA,NA,NA,NA,"Africa"
2011,"Senegal","SEN",26.73121875,NA,NA,NA,NA,"Africa"
2012,"Senegal","SEN",26.7787395833333,NA,NA,NA,NA,"Africa"
1990,"El Salvador","SLV",25.9525555555556,NA,NA,NA,NA,"Americas"
1991,"El Salvador","SLV",25.9862777777778,NA,NA,NA,NA,"Americas"
1992,"El Salvador","SLV",26.1232916666667,NA,NA,NA,NA,"Americas"
1993,"El Salvador","SLV",26.0224861111111,NA,NA,NA,NA,"Americas"
1994,"El Salvador","SLV",26.2388611111111,NA,NA,NA,NA,"Americas"
1995,"El Salvador","SLV",25.9809444444444,NA,NA,NA,NA,"Americas"
1996,"El Salvador","SLV",25.6784444444444,NA,NA,NA,NA,"Americas"
1997,"El Salvador","SLV",26.3788194444444,NA,NA,NA,NA,"Americas"
1998,"El Salvador","SLV",26.4076111111111,NA,NA,NA,NA,"Americas"
1999,"El Salvador","SLV",25.5820694444444,NA,NA,NA,NA,"Americas"
2000,"El Salvador","SLV",25.7025,NA,NA,NA,NA,"Americas"
2001,"El Salvador","SLV",25.8261111111111,NA,NA,NA,NA,"Americas"
2002,"El Salvador","SLV",26.0275416666667,NA,NA,NA,NA,"Americas"
2003,"El Salvador","SLV",26.1265833333333,NA,NA,NA,NA,"Americas"
2004,"El Salvador","SLV",26.100625,NA,NA,NA,NA,"Americas"
2005,"El Salvador","SLV",25.9697222222222,NA,NA,NA,NA,"Americas"
2006,"El Salvador","SLV",26.0607638888889,NA,NA,NA,NA,"Americas"
2007,"El Salvador","SLV",25.8947083333333,NA,NA,NA,NA,"Americas"
2008,"El Salvador","SLV",25.6060277777778,NA,NA,NA,NA,"Americas"
2009,"El Salvador","SLV",26.1175833333333,NA,NA,NA,NA,"Americas"
2010,"El Salvador","SLV",25.8506527777778,NA,NA,NA,NA,"Americas"
2011,"El Salvador","SLV",25.8602638888889,NA,NA,NA,NA,"Americas"
2012,"El Salvador","SLV",25.9365138888889,NA,NA,NA,NA,"Americas"
1990,"Sweden","SWE",7.77378333333333,NA,NA,NA,NA,"Europe"
1991,"Sweden","SWE",6.71668333333333,NA,NA,NA,NA,"Europe"
1992,"Sweden","SWE",7.21016666666667,NA,NA,NA,NA,"Europe"
1993,"Sweden","SWE",6.13756666666667,NA,NA,NA,NA,"Europe"
1994,"Sweden","SWE",6.51146666666667,NA,NA,NA,NA,"Europe"
